AAPL, AVB, AMD, CCC, BA, BLL, C, INTC, GPS, MMM, T, TJX
108.293594,153.139313,  2.650000, 20.041491,121.454720, 33.708801, 53.230801, 34.520947, 37.429855,154.925598, 29.287683, 65.617172
103.866470,151.648529,  2.670000, 19.751875,119.904572, 33.131626, 53.064545, 33.426937, 38.044350,152.875549, 29.030552, 65.511147
106.412552,159.586151,  2.630000, 19.008526,121.371651, 32.050041, 49.661209, 33.794666, 37.972061,150.601929, 28.627708, 65.308716
100.693382,164.927811,  2.390000, 18.960257,120.670433, 31.463167, 46.561054, 33.509670, 36.790741,150.956024, 29.381548, 64.344742
107.334084,164.762009,  2.450000, 18.680290,124.213570, 30.983000, 47.548798, 33.509670, 38.335041,152.838333, 29.007755, 65.193016
111.305183,159.319046,  2.570000, 19.047140,134.132568, 30.716242, 45.915604, 30.374750, 37.417553,151.235565, 28.616573, 63.563934
112.986725,155.791733,  3.030000, 19.249874,136.559296, 34.247173, 48.067554, 30.613775, 37.962601,154.748550, 30.311666, 65.790695
121.205933,157.320557,  3.150000, 19.452604,138.155533, 36.342461, 50.082584, 31.814848, 37.426636,154.627426, 30.129122, 66.745018
123.514084,157.486313,  3.060000, 20.022188,146.975769, 35.498528, 50.649929, 31.861139, 37.244949,157.633179, 29.624943, 66.425613
122.522156,155.036545,  3.110000, 19.915991,140.049835, 34.780693, 51.275963, 30.787067, 37.789993,158.130112, 30.042196, 66.338615
120.748108,151.628922,  2.920000, 19.751875,142.157318, 34.473240, 51.902004, 30.731506, 36.990593,154.107742, 29.103374, 65.749077
117.877243,157.191589,  2.750000, 19.992851,140.718323, 33.670063, 52.371521, 28.638914, 37.363045,152.588760, 28.477497, 65.710426
120.080482,165.618515,  2.800000, 20.060589,143.438538, 34.658211, 51.823746, 28.990767, 39.207127,156.104874, 28.886053, 67.140808
117.552971,160.359741,  2.720000, 20.108976,138.193024, 33.747952, 49.886955, 29.629656, 38.916428,153.301376, 28.468807, 67.256783
119.527283,162.082184,  2.690000, 20.476707,138.592255, 34.259068, 50.728191, 28.527807, 38.625736,152.645065, 28.799128, 66.995827
121.225006,156.117950,  2.760000, 20.902498,143.327103, 35.252071, 51.285744, 29.564844, 37.372128,156.648697, 28.486191, 66.232323
118.983627,156.117950,  2.580000, 21.357319,138.889343, 34.950275, 51.911781, 30.064846, 37.109570,151.623016, 28.666483, 63.062290
124.257996,158.863541,  2.300000, 21.879885,137.775238, 36.293766, 51.745491, 29.703735, 37.319645,149.072723, 29.989149, 64.067413
122.989487,155.487213,  2.310000, 21.821821,134.312302, 36.235359, 52.586708, 30.944471, 36.680294,147.844406, 30.350677, 63.352242
121.720970,156.303452,  2.310000, 21.125069,135.045746, 35.193665, 52.841042, 30.370398, 36.177948,150.582275, 29.706982, 65.062889
123.330833,156.247772,  2.320000, 20.931530,137.237946, 35.539272, 53.106518, 30.767218, 35.520336,153.113846, 30.271313, 63.738800
126.941574,154.197922,  2.280000, 20.467031,135.303833, 35.471123, 53.821262, 31.196217, 34.716579,150.938568, 30.606390, 65.112823
124.777046,154.439072,  2.280000, 20.089622,131.295441, 34.555988, 52.949867, 32.138165, 35.008858,150.100266, 30.456488, 62.417557
123.215904,149.383835,  2.330000, 20.379934,131.491684, 34.626949, 55.064724, 29.694693, 34.908390,148.213165, 30.482941, 63.629467
121.798416,150.765915,  2.310000, 20.438648,133.425797, 35.222958, 55.916542, 29.209728, 34.963184,149.118958, 30.553486, 63.377396
121.252487,153.845428,  2.580000, 19.720821,135.602844, 35.364635, 55.054928, 29.909195, 35.456406,149.977585, 30.853287, 64.598969
121.396149,150.190826,  2.470000, 20.448351,133.126785, 35.467220, 55.162628, 28.929943, 35.511208,148.222610, 31.849688, 65.946609
121.099236,153.288040,  2.530000, 18.440374,131.005798, 35.003124, 54.212902, 28.500937, 35.273731,146.609131, 31.505800, 64.763809
118.072723,156.391586,  1.960000, 17.887457,134.995514, 34.270325, 53.419830, 27.204594, 34.323841,146.203400, 30.553486, 66.053253
124.144920,158.177032,  1.790000, 17.703150,137.200562, 34.934723, 57.522270, 27.484379, 34.584614,147.845184, 31.281952, 66.644661
119.241196,158.233109,  1.670000, 16.519705,134.603073, 32.736343, 57.473309, 26.169378, 33.059361,140.900635, 30.638620, 65.384300
116.176353,161.102966,  1.930000, 17.159929,134.705856, 33.141830, 57.238327, 26.999416, 33.518768,142.797180, 31.040705, 67.691742
110.640503,162.514526,  2.090000, 15.093753,133.070740, 33.864849, 56.747982, 26.934132, 32.057835,140.485474, 30.567141, 67.507538
111.564629,165.571274,  1.840000, 16.092890,136.430389, 35.032436, 56.434395, 27.289536, 31.451416,139.909912, 30.424173, 68.447968
101.751259,162.131241,  1.780000, 15.268360,123.848969, 32.809624, 52.524467, 24.976225, 29.577005,134.069336, 29.825527, 69.577232
108.995834,157.709641,  1.850000, 15.636971,125.287643, 32.496960, 52.210880, 26.725313, 30.165060,137.016602, 29.745111, 68.770126
105.128212,150.063004,  1.820000, 15.103454,122.015350, 31.394657, 49.574860, 26.819349, 29.779154,132.864578, 29.092844, 68.809013
109.880959,154.961365,  2.010000, 15.394556,126.632294, 32.669865, 50.074623, 27.712702, 29.714836,134.213730, 29.235806, 69.820343
109.149773,159.691391,  1.870000, 15.345901,127.967545, 32.841530, 49.280880, 27.289536, 29.007334,132.655563, 29.083906, 69.392471
110.362015,159.523148,  1.710000, 15.404286,123.190735, 30.879667, 49.535664, 27.092056, 28.621431,132.598541, 28.887335, 69.003510
106.196136,164.337372,  1.830000, 15.559984,124.648239, 31.419178, 48.879108, 28.690685, 25.690372,136.056976, 29.164324, 69.411926
107.870178,168.506897,  1.960000, 17.116957,131.362091, 32.635532, 50.349007, 30.223486, 25.194210,142.422775, 29.611074, 70.773308
106.831116,172.725739,  1.940000, 16.717983,129.387421, 32.831722, 51.632725, 31.069824, 24.671286,141.282623, 30.660217, 70.432976
114.566376,172.188965,  2.210000, 16.688789,137.944275, 33.268234, 52.563660, 32.818913, 24.967745,148.018967, 30.578650, 69.781441
114.970459,164.636551,  2.120000, 16.737444,139.232529, 33.596844, 52.103092, 31.840929, 25.217888,149.368164, 30.370199, 71.172012
116.471306,162.866165,  2.150000, 15.511329,139.110291, 33.243710, 54.798977, 31.822119, 26.394474,151.315887, 30.052996, 70.919189
108.544479,162.574234,  1.990000, 14.800960,134.908600, 32.331444, 52.150730, 30.407982, 23.374256,147.885956, 29.282639, 62.439610
115.269348,169.523956,  2.220000, 15.384827,141.351730, 34.057880, 53.700447, 32.822815, 24.995539,151.021347, 30.506142, 68.412819
113.829681,171.718079,  2.330000, 16.348200,139.033722, 33.846981, 53.170795, 32.633423, 25.347591,151.095490, 30.424578, 69.573357
115.008461,171.492096,  2.280000, 16.328739,140.500229, 34.284519, 54.033924, 33.087978, 24.272911,151.315445, 30.913984, 69.232018
109.356125,164.721313,  2.360000, 16.104256,136.829239, 35.056007, 50.130222, 32.453491, 24.143206,148.073395, 30.062052, 68.812675
102.447670,167.819473,  2.450000, 16.114017,132.060745, 34.304173, 50.228306, 32.074684, 23.114855,140.508575, 30.451765, 67.603386
104.380112,172.075928,  2.920000, 16.846027,135.797958, 35.645679, 51.699551, 33.125854, 23.494696,144.592239, 31.412445, 69.134499
101.703697,173.394318,  2.870000, 16.836266,136.800858, 35.739040, 50.757957, 32.623947, 22.883242,144.066238, 31.185871, 69.154015
 93.684120,170.115234,  2.140000, 15.469846,122.987381, 34.289425, 45.245693, 29.839785, 21.224901,134.359177, 30.397387, 65.272583
 93.848373,166.588165,  2.030000, 14.972076,118.862244, 33.891403, 41.655853, 28.182547, 21.751701,132.637726, 31.238722, 65.838203
 97.993423,165.289230,  2.020000, 15.089200,117.897202, 33.788208, 40.272881, 28.343536, 22.125765,133.431503, 32.295631, 67.242531
 94.051270,162.596466,  2.200000, 15.801692,113.658531, 32.839817, 41.763744, 29.375761, 23.117029,144.410538, 33.141163, 69.475838
 90.843437,157.647202,  1.980000, 16.123779,115.957634, 32.048679, 39.144142, 27.500713, 22.228632,146.772736, 33.894794, 66.277054
 91.307251,155.893143,  1.830000, 15.674808,102.778046, 32.024109, 36.865810, 27.360626, 22.191223,147.241364, 33.517979, 68.139755
 93.298737,161.288055,  1.910000, 15.596728,109.964531, 32.461445, 38.289768, 27.427502, 24.538464,150.703735, 33.609882, 70.033386
 94.143906,162.530106,  2.070000, 13.605657,112.829185, 32.928272, 38.790607, 28.468811, 25.464268,152.456909, 34.124557, 73.995323
100.069786,170.684113,  2.370000, 13.947262,115.607895, 33.568501, 42.060806, 29.261734, 27.390686,154.190781, 34.859798, 73.760536
 99.341187,173.708694,  2.520000, 14.457624,119.007286, 33.982075, 42.217930, 30.341257, 28.213625,155.934311, 35.254993, 73.848595
102.896729,177.340057,  2.930000, 14.163770,127.916382, 34.646751, 42.758045, 31.220158, 28.419355,159.257584, 35.438808, 76.225754
102.653854,175.491180,  2.790000, 13.899300,126.159370, 34.582745, 41.186783, 30.455894, 26.895054,158.419540, 35.732903, 75.443146
106.850548,180.023285,  2.830000, 13.703398,121.232178, 35.257267, 41.707268, 31.000437, 27.549664,161.376770, 35.889145, 77.067047
105.558517,180.692978,  2.740000, 13.125484,122.110664, 34.858463, 39.743183, 30.217064, 22.303446,160.509842, 35.383663, 74.523575
106.714546,173.262787,  2.700000, 14.839634,125.214035, 35.587139, 44.113266, 30.054659, 22.535492,162.580872, 35.803806, 75.619232
102.663574,172.069016,  3.990000, 15.662426,125.137650, 37.339909, 46.126450, 30.226616, 22.582617,162.465286, 35.422321, 74.865974
 91.064392,168.840973,  3.550000, 16.054232,128.718460, 35.144016, 45.448837, 28.927372, 21.847458,161.232285, 36.120159, 74.171410
 90.073509,179.270004,  3.680000, 14.888609,127.247948, 35.173565, 43.658546, 28.698090, 20.424263,162.686829, 36.278343, 74.944229
 88.471680,177.722824,  3.670000, 14.712297,126.159370, 35.518215, 42.380547, 28.820715, 16.607086,162.137772, 36.427216, 71.099686
 93.065338,172.326874,  3.870000, 14.349876,122.634995, 35.336037, 44.140259, 29.051973, 16.974665,158.949326, 35.775898, 74.047195
 98.079239,172.049896,  4.600000, 14.438033,124.396675, 35.582218, 45.791832, 30.420259, 17.087765,163.770111, 36.278343, 75.234863
 95.704224,165.612961,  4.160000, 15.182464,122.625359, 36.618427, 44.621964, 30.468439, 17.992579,163.275574, 36.483036, 75.018929
 96.593636,162.413605,  4.320000, 14.819914,126.245026, 36.342216, 43.157181, 30.873144, 17.832352,163.450119, 37.525146, 75.548950
 93.172836,165.698929,  5.260000, 14.387502,124.974289, 35.247211, 41.761204, 30.603340, 18.972792,163.818588, 37.897327, 74.253319
 91.286514,164.810745,  4.880000, 13.247509,121.797462, 34.236061, 39.618092, 30.400988, 19.227270,163.993134, 38.632385, 73.281601
 93.720169,172.594269,  5.070000, 13.031303,124.849144, 35.222553, 41.456444, 31.557283, 20.169785,170.218506, 40.446766, 75.539131
 94.492294,177.997818,  5.100000, 13.119751,125.234215, 35.326138, 41.269665, 32.761761, 21.629488,171.750610, 39.646580, 77.502213
 96.544777,176.380875,  5.140000, 13.748713,127.448349, 34.541874, 43.579906, 33.792793, 22.163082,175.900848, 40.353928, 76.373436
 96.427490,178.363541,  5.840000, 13.630783,128.488037, 34.901939, 43.550404, 33.397728, 23.192150,174.969955, 40.560921, 78.356140
101.851898,178.681168,  6.860000, 13.561991,128.670959, 34.857552, 43.068703, 33.590443, 24.573769,172.953018, 40.730274, 80.211250
105.047913,175.764923,  6.610000, 12.765961,126.812973, 39.040257, 45.109344, 33.706070, 24.430841,173.156662, 40.607960, 80.466454
106.304840,174.003586,  6.730000, 13.748713,128.131866, 39.607487, 44.971218, 33.563503, 23.811493,174.805099, 40.720863, 81.340012
107.464386,169.547379,  7.620000, 14.190951,130.494370, 39.745598, 45.908527, 34.214001, 25.621895,174.165131, 38.585091, 78.134018
105.086334,167.035385,  7.670000, 14.240089,128.349213, 38.813374, 46.480778, 34.233414, 25.231228,175.055206, 38.274605, 77.484146
105.862648,168.873688,  7.510000, 14.456296,127.310638, 39.785057, 46.875435, 35.029549, 22.791956,176.421234, 38.528641, 76.489616
101.342369,163.320267,  5.900000, 14.683616,124.757813, 38.437679, 46.539974, 34.408176, 22.248838,171.376724, 37.361958, 73.614357
112.928009,166.823639,  6.050000, 14.190546,122.981529, 38.763760, 45.790123, 36.573250, 22.267895,170.810791, 37.822987, 73.525742
110.756317,175.909286,  6.550000, 14.870982,127.912437, 39.198524, 46.520245, 36.107220, 21.553261,173.084259, 38.839127, 74.855049
111.090431,171.164322,  6.910000, 14.959735,127.873611, 40.488014, 46.599174, 36.650921, 21.191183,171.952393, 38.208744, 73.634056
112.082916,160.605560,  6.750000, 15.906426,129.921692, 38.694588, 48.621792, 36.990726, 25.012075,167.171341, 36.571625, 72.609985
115.591034,163.805435,  6.750000, 15.561279,129.581955, 39.159004, 47.960739, 36.359653, 25.466005,166.195618, 37.350262, 73.092491
114.578880,162.845459,  6.520000, 15.669755,131.649460, 39.366505, 48.907917, 34.126621, 25.427492,165.385757, 35.702736, 72.363823
111.748817,162.380035,  7.200000, 15.413358,138.812836, 38.091839, 48.898056, 33.728561, 26.168848,161.746292, 34.769455, 72.353973
106.953400,166.404144,  6.560000, 14.644169,135.444672, 37.785522, 47.526619, 32.631462, 24.801674,162.439056, 34.759930, 70.817879
107.097557,162.573959,  6.690000, 16.172684,144.161133, 37.533554, 52.296764, 33.856754, 27.988533,170.830322, 34.769455, 74.234711
108.707527,157.395966,  8.710000, 17.306746,143.145706, 37.741058, 54.900215, 34.189358, 24.657255,168.761765, 35.769398, 76.811203
110.416275,156.019028,  8.770000, 17.701200,146.754898, 38.067139, 56.206894, 34.668694, 24.618742,170.364227, 37.340733, 78.303352
108.549500,159.635880,  8.530000, 17.553280,148.916534, 36.664013, 55.454567, 33.416550, 23.395990,169.323318, 36.769341, 76.188644
112.549728,163.921814, 10.340000, 18.097471,153.063690, 38.091434, 59.433987, 34.981728, 24.974979,175.274155, 38.454960, 77.107651
114.544907,167.684097, 10.660000, 17.306326,151.117249, 38.002209, 59.146912, 35.519760, 23.020498,174.252884, 39.683460, 75.862541
115.088142,169.196777, 11.580000, 17.504114,154.354782, 37.784088, 60.374397, 36.165394, 21.739977,175.529449, 40.692928, 75.536446
114.396751,171.776077, 11.340000, 16.811859,152.271408, 37.214008, 58.830147, 35.480629, 21.605185,175.352707, 40.502460, 74.241928
